Text,Image,Folio
urn:cts:greekLit:tlg5026.msA.hmt:16.3000,"urn:cite:hmt:vaimg.VA208RN-0379@0.189,0.0997,0.6347,0.0248",urn:cite:hmt:msA.208r
urn:cts:greekLit:tlg5026.msA.hmt:16.3001,"urn:cite:hmt:vaimg.VA208RN-0379@0.2067,0.1146,0.6016,0.0221",urn:cite:hmt:msA.208r
urn:cts:greekLit:tlg5026.msA.hmt:16.3002,"urn:cite:hmt:vaimg.VA208RN-0379@0.2121,0.1272,0.5948,0.0374",urn:cite:hmt:msA.208r
urn:cts:greekLit:tlg5026.msA.hmt:16.3003,"urn:cite:hmt:vaimg.VA208RN-0379@0.6,0.2898,0.206,0.2973",urn:cite:hmt:msA.208r
urn:cts:greekLit:tlg5026.msA.hmt:16.3004,"urn:cite:hmt:vaimg.VA208RN-0379@0.6131,0.5796,0.2041,0.0262",urn:cite:hmt:msA.208r
urn:cts:greekLit:tlg5026.msA.hmt:16.3005,"urn:cite:hmt:vaimg.VA208RN-0379@0.6232,0.6057,0.1759,0.0454",urn:cite:hmt:msA.208r
urn:cts:greekLit:tlg5026.msA.hmt:16.3006,"urn:cite:hmt:vaimg.VA208RN-0379@0.176,0.6473,0.6421,0.0858",urn:cite:hmt:msA.208r
urn:cts:greekLit:tlg5026.msA.hmt:16.3007,"urn:cite:hmt:vaimg.VA208RN-0379@0.1744,0.7211,0.6207,0.0359",urn:cite:hmt:msA.208r
urn:cts:greekLit:tlg5026.msA.hmt:16.3008,"urn:cite:hmt:vaimg.VA208RN-0379@0.1797,0.7474,0.1018,0.013",urn:cite:hmt:msA.208r
