Text,Image,Folio
urn:cts:greekLit:tlg5026.msA.hmt:16.C1,"urn:cite:hmt:vaimg.VA207RN-0378@0.204,0.0939,0.619,0.0285",urn:cite:hmt:msA.207r
urn:cts:greekLit:tlg5026.msA.hmt:16.C2,"urn:cite:hmt:vaimg.VA207RN-0378@0.203,0.1097,0.626,0.027",urn:cite:hmt:msA.207r
urn:cts:greekLit:tlg5026.msA.hmt:16.C3,"urn:cite:hmt:vaimg.VA207RN-0378@0.201,0.1217,0.626,0.0255",urn:cite:hmt:msA.207r
urn:cts:greekLit:tlg5026.msA.hmt:16.C4,"urn:cite:hmt:vaimg.VA207RN-0378@0.196,0.139,0.631,0.1352",urn:cite:hmt:msA.207r
urn:cts:greekLit:tlg5026.msA.hmt:16.C5,"urn:cite:hmt:vaimg.VA207RN-0378@0.638,0.2705,0.197,0.0977",urn:cite:hmt:msA.207r
urn:cts:greekLit:tlg5026.msA.hmt:16.C6,"urn:cite:hmt:vaimg.VA207RN-0378@0.632,0.3614,0.197,0.0977",urn:cite:hmt:msA.207r
urn:cts:greekLit:tlg5026.msA.hmt:16.C7,"urn:cite:hmt:vaimg.VA207RN-0378@0.63,0.4508,0.198,0.0684",urn:cite:hmt:msA.207r
