Text,Image,Folio
urn:cts:greekLit:tlg5026.msAint.hmt:16.C1,"urn:cite:hmt:vaimg.VA207RN-0378@0.1305,0.3746,0.0597,0.02345",urn:cite:hmt:msA.207r
urn:cts:greekLit:tlg5026.msAint.hmt:16.C2,"urn:cite:hmt:vaimg.VA207RN-0378@0.1179,0.4011,0.0625,0.0266",urn:cite:hmt:msA.207r
urn:cts:greekLit:tlg5026.msAint.hmt:16.C2,"urn:cite:hmt:vaimg.VA207RN-0378@0.1179,0.4011,0.0625,0.0266",urn:cite:hmt:msA.207r
urn:cts:greekLit:tlg5026.msAint.hmt:16.C2,"urn:cite:hmt:vaimg.VA207RN-0378@0.1176,0.4322,0.0787,0.0325",urn:cite:hmt:msA.207r
urn:cts:greekLit:tlg5026.msAint.hmt:16.C2,"urn:cite:hmt:vaimg.VA207RN-0378@0.1365,0.5361,0.0549,0.0461",urn:cite:hmt:msA.207r
urn:cts:greekLit:tlg5026.msAint.hmt:16.C2,"urn:cite:hmt:vaimg.VA207RN-0378@0.1194,0.6491,0.0732,0.0425",urn:cite:hmt:msA.207r
