Text,Image,Folio
urn:cts:greekLit:tlg5026.msA.hmt:16.B1,"IMG",urn:cite:hmt:msA.X
urn:cts:greekLit:tlg5026.msA.hmt:16.B2,"IMG",urn:cite:hmt:msA.X
