Observation,TextUrn,Image,Comments
urn:cite:op:16B.36,urn:cts:greekLit:tlg0012.tlg001.msA:16.26@ν[2],"urn:cite:hmt:vaimg.VA206VN-0708@0.898,0.2359,0.01,0.0165",
urn:cite:op:16B.37,urn:cts:greekLit:tlg0012.tlg001.msA:16.27@β,"urn:cite:hmt:vaimg.VA206VN-0708@0.5082,0.2573,0.014,0.0103",
urn:cite:op:16B.38,urn:cts:greekLit:tlg0012.tlg001.msA:16.27@ε,"urn:cite:hmt:vaimg.VA206VN-0708@0.52,0.2509,0.0133,0.0177",
urn:cite:op:16B.39,urn:cts:greekLit:tlg0012.tlg001.msA:16.27@β[2],"urn:cite:hmt:vaimg.VA206VN-0708@0.5333,0.2573,0.0111,0.0089",
urn:cite:op:16B.40,urn:cts:greekLit:tlg0012.tlg001.msA:16.27@λ,"urn:cite:hmt:vaimg.VA206VN-0708@0.5347,0.2587,0.0177,0.015",
urn:cite:op:16B.41,urn:cts:greekLit:tlg0012.tlg001.msA:16.27@η,"[urn:cite:hmt:vaimg.VA206VN-0708@0.5513,0.2587,0.0081,0.0091",
urn:cite:op:16B.42,urn:cts:greekLit:tlg0012.tlg001.msA:16.27@τ,"urn:cite:hmt:vaimg.VA206VN-0708@0.5602,0.2606,0.0144,0.0089",
urn:cite:op:16B.43,urn:cts:greekLit:tlg0012.tlg001.msA:16.27@α,"urn:cite:hmt:vaimg.VA206VN-0708@0.5724,0.26,0.0114,0.0069",
urn:cite:op:16B.44,urn:cts:greekLit:tlg0012.tlg001.msA:16.27@ι,"urn:cite:hmt:vaimg.VA206VN-0708@0.5809,0.2606,0.0059,0.0103",
urn:cite:op:16B.45,urn:cts:greekLit:tlg0012.tlg001.msA:16.27@δ,"urn:cite:hmt:vaimg.VA206VN-0708@0.5882,0.2537,0.0114,0.0164",
urn:cite:op:16B.46,urn:cts:greekLit:tlg0012.tlg001.msA:16.27@ε[2],"urn:cite:hmt:vaimg.VA206VN-0708@0.5993,0.252,0.0114,0.0175",
urn:cite:op:16B.47,urn:cts:greekLit:tlg0012.tlg001.msA:16.27@κ,"urn:cite:hmt:vaimg.VA206VN-0708@0.6152,0.2542,0.0136,0.0158",
urn:cite:op:16B.48,urn:cts:greekLit:tlg0012.tlg001.msA:16.27@α[2],"urn:cite:hmt:vaimg.VA206VN-0708@0.6303,0.26,0.0122,0.0072",
urn:cite:op:16B.49,urn:cts:greekLit:tlg0012.tlg001.msA:16.27@ι[2],"urn:cite:hmt:vaimg.VA206VN-0708@0.6384,0.2537,0.0114,0.0164",
urn:cite:op:16B.50,urn:cts:greekLit:tlg0012.tlg001.msA:16.27@ε[3],"urn:cite:hmt:vaimg.VA206VN-0708@0.6484,0.2567,0.0136,0.0136",
urn:cite:op:16B.51,urn:cts:greekLit:tlg0012.tlg001.msA:16.27@υ,"urn:cite:hmt:vaimg.VA206VN-0708@0.6605,0.2534,0.0107,0.015",
urn:cite:op:16B.52,urn:cts:greekLit:tlg0012.tlg001.msA:16.27@ρ,"urn:cite:hmt:vaimg.VA206VN-0708@0.6716,0.2595,0.0103,0.0158",
urn:cite:op:16B.53,urn:cts:greekLit:tlg0012.tlg001.msA:16.27@υ[2],"urn:cite:hmt:vaimg.VA206VN-0708@0.6816,0.2517,0.0159,0.0172",
urn:cite:op:16B.54,urn:cts:greekLit:tlg0012.tlg001.msA:16.27@π,"urn:cite:hmt:vaimg.VA206VN-0708@0.6959,0.26,0.0111,0.0114",
urn:cite:op:16B.55,urn:cts:greekLit:tlg0012.tlg001.msA:16.27@υ[3],"urn:cite:hmt:vaimg.VA206VN-0708@0.7066,0.26,0.0103,0.008",
urn:cite:op:16B.56,urn:cts:greekLit:tlg0012.tlg001.msA:16.27@λ[2],"urn:cite:hmt:vaimg.VA206VN-0708@0.7111,0.2587,0.0199,0.0141",
urn:cite:op:16B.57,urn:cts:greekLit:tlg0012.tlg001.msA:16.27@ο,"urn:cite:hmt:vaimg.VA206VN-0708@0.7295,0.2614,0.0059,0.0067",
urn:cite:op:16B.58,urn:cts:greekLit:tlg0012.tlg001.msA:16.27@ς,"urn:cite:hmt:vaimg.VA206VN-0708@0.7362,0.2603,0.0122,0.0083",
urn:cite:op:16B.59,urn:cts:greekLit:tlg0012.tlg001.msA:16.27@κ[2],"urn:cite:hmt:vaimg.VA206VN-0708@0.7491,0.2578,0.0162,0.0147",
urn:cite:op:16B.60,urn:cts:greekLit:tlg0012.tlg001.msA:16.27@α[3],"urn:cite:hmt:vaimg.VA206VN-0708@0.7631,0.2628,0.014,0.0067",
urn:cite:op:16B.61,urn:cts:greekLit:tlg0012.tlg001.msA:16.27@τ[2],"urn:cite:hmt:vaimg.VA206VN-0708@0.776,0.2623,0.0114,0.0083",
urn:cite:op:16B.62,urn:cts:greekLit:tlg0012.tlg001.msA:16.27@α[3],"urn:cite:hmt:vaimg.VA206VN-0708@0.7848,0.2517,0.0136,0.02",
urn:cite:op:16B.63,urn:cts:greekLit:tlg0012.tlg001.msA:16.27@μ,"urn:cite:hmt:vaimg.VA206VN-0708@0.7967,0.2612,0.0166,0.0103",
urn:cite:op:16B.64,urn:cts:greekLit:tlg0012.tlg001.msA:16.27@η[2],"urn:cite:hmt:vaimg.VA206VN-0708@0.8129,0.2598,0.0077,0.01",
urn:cite:op:16B.65,urn:cts:greekLit:tlg0012.tlg001.msA:16.27@ρ[2],"urn:cite:hmt:vaimg.VA206VN-0708@0.8203,0.2614,0.0103,0.0111",
urn:cite:op:16B.66,urn:cts:greekLit:tlg0012.tlg001.msA:16.27@ο[2],"urn:cite:hmt:vaimg.VA206VN-0708@0.8306,0.2542,0.0092,0.0147",
urn:cite:op:16B.67,urn:cts:greekLit:tlg0012.tlg001.msA:16.27@ν,"urn:cite:hmt:vaimg.VA206VN-0708@0.8387,0.2592,0.0133,0.0108",
urn:cite:op:16B.68,urn:cts:greekLit:tlg0012.tlg001.msA:16.27@ο[3],"urn:cite:hmt:vaimg.VA206VN-0708@0.8501,0.2545,0.0133,0.0152",
urn:cite:op:16B.69,urn:cts:greekLit:tlg0012.tlg001.msA:16.27@ι[3],"urn:cite:hmt:vaimg.VA206VN-0708@0.8612,0.2578,0.0125,0.0147",
urn:cite:op:16B.70,urn:cts:greekLit:tlg0012.tlg001.msA:16.27@στ,"urn:cite:hmt:vaimg.VA206VN-0708@0.873,0.2598,0.014,0.0114", στ ligature
urn:cite:op:16B.71,urn:cts:greekLit:tlg0012.tlg001.msA:16.27@ω,"urn:cite:hmt:vaimg.VA206VN-0708@0.8856,0.2562,0.0133,0.0111",
urn:cite:op:16B.72,urn:cts:greekLit:tlg0012.tlg001.msA:16.27@ι[4],"urn:cite:hmt:vaimg.VA206VN-0708@0.8988,0.2595,0.0037,0.0111",
