Text,Image,Folio
urn:cts:greekLit:tlg5026.msAil.hmt:16.B1,"urn:cite:hmt:vaimg.VA206VN-0708@0.858,0.6251,0.052,0.0158",urn:cite:hmt:msA.206v

urn:cts:greekLit:tlg5026.msAil.hmt:16.B2,"IMG",urn:cite:hmt:msA.X
