Slur,Reading,Image
urn:cite:hmt:venAslur.16-1,urn:cts:greekLit:tlg001.tlg0012.msA:16.31@αἰναρέτη,"urn:cite:hmt:vaimg.VA206VN-0708@0.517,0.3261,0.06,0.0406"
