Text,Image,Folio
urn:cts:greekLit:tlg5026.msAim.hmt:16.A1,"urn:cite:hmt:vaimg.VA206RN-0377@0.603,0.3802,0.088,0.0308",urn:cite:hmt:msA.206r
urn:cts:greekLit:tlg5026.msAim.hmt:16.A2,"urn:cite:hmt:vaimg.VA206RN-0377@0.555,0.5101,0.065,0.0413",urn:cite:hmt:msA.206r
