Text,Image,Folio
urn:cts:greekLit:tlg5026.msA.hmt:16.A1,"urn:cite:hmt:vaimg.VA206RN-0377@0.169,0.1029,0.636,0.0323",urn:cite:hmt:msA.206r
urn:cts:greekLit:tlg5026.msA.hmt:16.A2,"urn:cite:hmt:vaimg.VA206RN-0377@0.173,0.1337,0.629,0.0248",urn:cite:hmt:msA.206r
urn:cts:greekLit:tlg5026.msA.hmt:16.A3,"urn:cite:hmt:vaimg.VA206RN-0377@0.193,0.1443,0.602,0.0406",urn:cite:hmt:msA.206r
urn:cts:greekLit:tlg5026.msA.hmt:16.A4,"urn:cite:hmt:vaimg.VA206RN-0377@0.604,0.4395,0.176,0.0646",urn:cite:hmt:msA.206r
urn:cts:greekLit:tlg5026.msA.hmt:16.A5,"urn:cite:hmt:vaimg.VA206RN-0377@0.17,0.4974,0.631,0.2299",urn:cite:hmt:msA.206r
urn:cts:greekLit:tlg5026.msA.hmt:16.A6,"urn:cite:hmt:vaimg.VA206RN-0377@0.17,0.7077,0.634,0.0323",urn:cite:hmt:msA.206r
urn:cts:greekLit:tlg5026.msA.hmt:16.A7,"urn:cite:hmt:vaimg.VA206RN-0377@0.167,0.7213,0.633,0.0488",urn:cite:hmt:msA.206r
