Text,Image,Folio
urn:cts:greekLit:tlg5026.msAim.hmt:16.C1,"urn:cite:hmt:vaimg.VA207RN-0378@0.5927,0.3531,0.0581,0.0527",urn:cite:hmt:msA.207r
urn:cts:greekLit:tlg5026.msAim.hmt:16.C2,"urn:cite:hmt:vaimg.VA207RN-0378@0.5988,0.429,0.0433,0.0452",urn:cite:hmt:msA.207r
urn:cts:greekLit:tlg5026.msAim.hmt:16.C2,"urn:cite:hmt:vaimg.VA207RN-0378@0.6209,0.5752,0.0942,0.0116",urn:cite:hmt:msA.207r
urn:cts:greekLit:tlg5026.msAim.hmt:16.C2,"urn:cite:hmt:vaimg.VA207RN-0378@0.6297,0.5974,0.0942,0.0116",urn:cite:hmt:msA.207r
urn:cts:greekLit:tlg5026.msAim.hmt:16.C2,"urn:cite:hmt:vaimg.VA207RN-0378@0.608,0.6699,0.0804,0.0427",urn:cite:hmt:msA.207r
