Observation,TextUrn,Image,Comments
urn:cite:op:16C.36,urn:cts:greekLit:tlg0012.tlg001.msA:16.52@τ,"urn:cite:hmt:vaimg.VA207RN-0378@0.245,0.2352,0.014,0.0173",
urn:cite:op:16C.37,urn:cts:greekLit:tlg0012.tlg001.msA:16.52@ο,"urn:cite:hmt:vaimg.VA207RN-0378@0.257,0.2352,0.01,0.0173",
urn:cite:op:16C.38,urn:cts:greekLit:tlg0012.tlg001.msA:16.52@δ,"urn:cite:hmt:vaimg.VA207RN-0378@0.266,0.2337,0.012,0.0173",
urn:cite:op:16C.39,urn:cts:greekLit:tlg0012.tlg001.msA:16.52@α(3),"urn:cite:hmt:vaimg.VA207RN-0378@0.282,0.2344,0.012,0.0173",
urn:cite:op:16C.40,urn:cts:greekLit:tlg0012.tlg001.msA:16.52@ι,"urn:cite:hmt:vaimg.VA207RN-0378@0.294,0.2344,0.012,0.0173",
urn:cite:op:16C.41,urn:cts:greekLit:tlg0012.tlg001.msA:16.52@ν,"urn:cite:hmt:vaimg.VA207RN-0378@0.304,0.2344,0.012,0.0173",
urn:cite:op:16C.42,urn:cts:greekLit:tlg0012.tlg001.msA:16.52@ο(2),"urn:cite:hmt:vaimg.VA207RN-0378@0.316,0.2344,0.01,0.0173",
urn:cite:op:16C.43,urn:cts:greekLit:tlg0012.tlg001.msA:16.52@ν(2),"urn:cite:hmt:vaimg.VA207RN-0378@0.324,0.2374,0.012,0.0173",
urn:cite:op:16C.44,urn:cts:greekLit:tlg0012.tlg001.msA:16.52@α(4),"urn:cite:hmt:vaimg.VA207RN-0378@0.338,0.2359,0.012,0.0173",
urn:cite:op:16C.45,urn:cts:greekLit:tlg0012.tlg001.msA:16.52@χ,"urn:cite:hmt:vaimg.VA207RN-0378@0.348,0.2382,0.015,0.0173",
urn:cite:op:16C.46,urn:cts:greekLit:tlg0012.tlg001.msA:16.52@ο(3),"urn:cite:hmt:vaimg.VA207RN-0378@0.36,0.2352,0.01,0.0173",
urn:cite:op:16C.47,urn:cts:greekLit:tlg0012.tlg001.msA:16.52@σ,"urn:cite:hmt:vaimg.VA207RN-0378@0.37,0.2359,0.014,0.0173",
urn:cite:op:16C.48,urn:cts:greekLit:tlg0012.tlg001.msA:16.52@κ,"urn:cite:hmt:vaimg.VA207RN-0378@0.383,0.2337,0.019,0.0158",
urn:cite:op:16C.49,urn:cts:greekLit:tlg0012.tlg001.msA:16.52@ρ,"urn:cite:hmt:vaimg.VA207RN-0378@0.398,0.2359,0.019,0.0158",
urn:cite:op:16C.50,urn:cts:greekLit:tlg0012.tlg001.msA:16.52@α(5),"urn:cite:hmt:vaimg.VA207RN-0378@0.411,0.2344,0.019,0.0158",
urn:cite:op:16C.51,urn:cts:greekLit:tlg0012.tlg001.msA:16.52@δ(2),"urn:cite:hmt:vaimg.VA207RN-0378@0.425,0.2322,0.019,0.0158",
urn:cite:op:16C.52,urn:cts:greekLit:tlg0012.tlg001.msA:16.52@ι(2),"urn:cite:hmt:vaimg.VA207RN-0378@0.433,0.2329,0.019,0.0158",
urn:cite:op:16C.53,urn:cts:greekLit:tlg0012.tlg001.msA:16.52@η,"urn:cite:hmt:vaimg.VA207RN-0378@0.445,0.2337,0.019,0.0158",
urn:cite:op:16C.54,urn:cts:greekLit:tlg0012.tlg001.msA:16.52@ν(3),"urn:cite:hmt:vaimg.VA207RN-0378@0.458,0.2337,0.019,0.0158",
urn:cite:op:16C.55,urn:cts:greekLit:tlg0012.tlg001.msA:16.52@κ(2),"urn:cite:hmt:vaimg.VA207RN-0378@0.471,0.2337,0.019,0.0158",
urn:cite:op:16C.56,urn:cts:greekLit:tlg0012.tlg001.msA:16.52@α(6),"urn:cite:hmt:vaimg.VA207RN-0378@0.485,0.2337,0.014,0.0158",
urn:cite:op:16C.57,urn:cts:greekLit:tlg0012.tlg001.msA:16.52@ι(3),"urn:cite:hmt:vaimg.VA207RN-0378@0.494,0.2314,0.014,0.0195",
urn:cite:op:16C.58,urn:cts:greekLit:tlg0012.tlg001.msA:16.52@θ,"urn:cite:hmt:vaimg.VA207RN-0378@0.505,0.2337,0.021,0.0195",
urn:cite:op:16C.59,urn:cts:greekLit:tlg0012.tlg001.msA:16.52@υ,"urn:cite:hmt:vaimg.VA207RN-0378@0.522,0.2322,0.016,0.0195",
urn:cite:op:16C.60,urn:cts:greekLit:tlg0012.tlg001.msA:16.52@μ,"urn:cite:hmt:vaimg.VA207RN-0378@0.531,0.2322,0.016,0.0195",
urn:cite:op:16C.61,urn:cts:greekLit:tlg0012.tlg001.msA:16.52@ο,"urn:cite:hmt:vaimg.VA207RN-0378@0.542,0.2299,0.016,0.0195",
urn:cite:op:16C.62,urn:cts:greekLit:tlg0012.tlg001.msA:16.52@ν(4),"urn:cite:hmt:vaimg.VA207RN-0378@0.552,0.2299,0.016,0.0195",
urn:cite:op:16C.63,urn:cts:greekLit:tlg0012.tlg001.msA:16.52@ι(3),"urn:cite:hmt:vaimg.VA207RN-0378@0.563,0.2292,0.016,0.0195",
urn:cite:op:16C.64,urn:cts:greekLit:tlg0012.tlg001.msA:16.52@κ(3),"urn:cite:hmt:vaimg.VA207RN-0378@0.575,0.2292,0.016,0.0195",
urn:cite:op:16C.65,urn:cts:greekLit:tlg0012.tlg001.msA:16.52@α(7),"urn:cite:hmt:vaimg.VA207RN-0378@0.588,0.2284,0.015,0.0195",
urn:cite:op:16C.66,urn:cts:greekLit:tlg0012.tlg001.msA:16.52@ν(5),"urn:cite:hmt:vaimg.VA207RN-0378@0.598,0.2292,0.01,0.0195",
urn:cite:op:16C.67,urn:cts:greekLit:tlg0012.tlg001.msA:16.52@ει,"urn:cite:hmt:vaimg.VA207RN-0378@0.605,0.2292,0.014,0.0195",
urn:cite:op:16C.68,urn:cts:greekLit:tlg0012.tlg001.msA:16.53@ο,"urn:cite:hmt:vaimg.VA207RN-0378@0.196,0.2547,0.014,0.0195",
urn:cite:op:16C.69,urn:cts:greekLit:tlg0012.tlg001.msA:16.53@π,"urn:cite:hmt:vaimg.VA207RN-0378@0.212,0.2524,0.016,0.0195",
